name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Microbacterium sp. Se63.02b	2709304	S	9	3	12	0.00001
Microbacterium sp. JZ31	1906274	S	8	1	9	0.00001
Microbacterium sp. XT11	367477	S	7	1	8	0.00001
Microbacterium sp. NY27	2782169	S	7	1	8	0.00001
Microbacterium sp. No. 7	1714373	S	7	2	9	0.00001
Microbacterium sp. Nx66	2766784	S	7	9	16	0.00001
Microbacterium sp. LKL04	912630	S	6	1	7	0.00000
Microbacterium sp. TPU 3598	1938334	S	5	1	6	0.00000
Microbacterium sp. WY121	2782168	S	4	0	4	0.00000
Microbacterium sp. 10M-3C3	2483401	S	3	1	4	0.00000
Microbacterium sp. RG1	2489212	S	3	0	3	0.00000
Microbacterium sp. HY60	2769067	S	3	0	3	0.00000
Microbacterium sp. YJN-G	2763257	S	3	0	3	0.00000
Microbacterium sp. ABRD_28	2268461	S	2	0	2	0.00000
Microbacterium sp. A18JL200	2782167	S	2	1	3	0.00000
Microbacterium sp. 1S1	2606451	S	2	1	3	0.00000
Microbacterium sp. str. 'China'	2103230	S	1	15	16	0.00001
Microbacterium sp. PAMC 28756	1795053	S	1	2	3	0.00000
Microbacterium sp. HY82	2708079	S	1	0	1	0.00000
Microbacterium sp. CBA3102	2603598	S	1	0	1	0.00000
Microbacterium sp. 4R-513	2567934	S	1	0	1	0.00000
Microbacterium foliorum	104336	S	28	7	35	0.00002
Microbacterium lemovicicum	1072463	S	19	3	22	0.00002
Microbacterium hominis	162426	S	11	3	14	0.00001
Microbacterium aurum	36805	S	9	2	11	0.00001
Microbacterium esteraromaticum	57043	S	6	1	7	0.00000
Microbacterium chocolatum	84292	S	5	0	5	0.00000
Microbacterium wangchenii	2541726	S	5	1	6	0.00000
Microbacterium pygmaeum	370764	S	5	0	5	0.00000
Microbacterium lushaniae	2614639	S	4	1	5	0.00000
Microbacterium testaceum	2033	S	4	0	4	0.00000
Microbacterium sediminis	904291	S	4	2	6	0.00000
Microbacterium oryzae	743009	S	4	0	4	0.00000
Microbacterium oxydans	82380	S	4	1	5	0.00000
Microbacterium caowuchunii	2614638	S	3	0	3	0.00000
Microbacterium hydrocarbonoxydans	273678	S	2	0	2	0.00000
Microbacterium oleivorans	273677	S	2	0	2	0.00000
Microbacterium endophyticum	1526412	S	2	0	2	0.00000
Microbacterium protaetiae	2509458	S	2	0	2	0.00000
Microbacterium amylolyticum	936337	S	1	0	1	0.00000
Microbacterium schleiferi	69362	S	1	0	1	0.00000
Rhodoluna lacicola	529884	S	41	9	50	0.00004
Rhodoluna limnophila	232537	S	25	5	30	0.00002
Candidatus Rhodoluna planktonica	535712	S	8	0	8	0.00001
Candidatus Aquiluna sp. UB-MaderosW2red	1855377	S	2	0	2	0.00000
Candidatus Aquiluna sp. 15G-AUS-rot	2499157	S	1	0	1	0.00000
Rathayibacter sp. VKM Ac-2759	2609252	S	7	2	9	0.00001
Rathayibacter sp. VKM Ac-2801	2609255	S	5	6	11	0.00001
Rathayibacter sp. VKM Ac-2760	2609253	S	2	0	2	0.00000
Rathayibacter sp. VKM Ac-2762	2609254	S	1	4	5	0.00000
Rathayibacter festucae	110937	S	8	6	14	0.00001
Rathayibacter tanaceti	1671680	S	5	1	6	0.00000
Rathayibacter toxicus	145458	S	3	0	3	0.00000
Rathayibacter rathayi	33887	S	2	0	2	0.00000
Rathayibacter iranicus	59737	S	2	0	2	0.00000
Rathayibacter tritici	33888	S	1	0	1	0.00000
Plantibacter sp. PA-3-X8	2480625	S	20	8	28	0.00002
Plantibacter sp. M259	2583822	S	11	4	15	0.00001
Plantibacter flavus	150123	S	8	1	9	0.00001
Aurantimicrobium sp. MWH-Mo1	1987356	S	25	3	28	0.00002
Aurantimicrobium sp. MWH-Uga1	2079575	S	3	2	5	0.00000
Aurantimicrobium minutum	708131	S	1	0	1	0.00000
Curtobacterium flaccumfaciens	2035	S	16	4	20	0.00001
Curtobacterium sp. SGAir0471	2070337	S	3	1	4	0.00000
Curtobacterium sp. 24E2	2804758	S	3	0	3	0.00000
Curtobacterium sp. MR_MD2014	1561023	S	1	0	1	0.00000
Curtobacterium sp. BH-2-1-1	1905847	S	1	0	1	0.00000
Curtobacterium pusillum	69373	S	1	0	1	0.00000
Agreia sp. COWG	2773266	S	28	3	31	0.00002
Agromyces sp. HY052	2585717	S	4	0	4	0.00000
Agromyces sp. G127AT	2781962	S	4	1	5	0.00000
Agromyces sp. LHK192	2498704	S	2	0	2	0.00000
Agromyces sp. KACC 19306	2592652	S	1	0	1	0.00000
Agromyces aureus	453304	S	6	1	7	0.00000
Agromyces flavus	589382	S	2	0	2	0.00000
Agromyces badenianii	2080742	S	2	0	2	0.00000
Salinibacterium sp. ZJ70	2708084	S	6	2	8	0.00001
Salinibacterium sp. dk2585	2603292	S	5	1	6	0.00000
Salinibacterium sp. ZJ450	2708338	S	4	0	4	0.00000
Salinibacterium sp. UTAS2018	2508880	S	3	0	3	0.00000
Salinibacterium hongtaonis	2079791	S	1	0	1	0.00000
Clavibacter michiganensis	28447	S	11	3	14	0.00001
Clavibacter sp. DM1	2768071	S	4	3	7	0.00000
Leucobacter denitrificans	683042	S	5	0	5	0.00000
Leucobacter viscericola	2714935	S	4	0	4	0.00000
Leucobacter triazinivorans	1784719	S	2	0	2	0.00000
Leucobacter muris	1935379	S	2	0	2	0.00000
Leucobacter coleopterorum	2714933	S	2	0	2	0.00000
Leucobacter sp. CX169	2813744	S	1	0	1	0.00000
Leifsonia sp. 21MFCrub1.1	1798223	S	3	1	4	0.00000
Leifsonia sp. PS1209	2724914	S	1	0	1	0.00000
Leifsonia shinshuensis	150026	S	4	1	5	0.00000
Leifsonia xyli	1575	S	3	1	4	0.00000
Cryobacterium arcticum	670052	S	4	3	7	0.00000
Cryobacterium sp. LW097	1978566	S	4	0	4	0.00000
Microterricola viridarii	412690	S	11	2	13	0.00001
Frondihabitans sp. 762G35	1446794	S	7	1	8	0.00001
Frondihabitans sp. PAMC 28766	1795630	S	2	0	2	0.00000
Mycetocola sp. JXN-3	2116510	S	7	0	7	0.00000
Mycetocola zhujimingii	2079792	S	2	0	2	0.00000
Protaetiibacter intestinalis	2419774	S	4	1	5	0.00000
Protaetiibacter sp. SSC-01	2759943	S	4	1	5	0.00000
Herbiconiux sp. SALV-R1	2735133	S	7	1	8	0.00001
Agrococcus jejuensis	399736	S	3	1	4	0.00000
Agrococcus carbonis	684552	S	3	0	3	0.00000
Chryseoglobus sp. 28M-23	2772253	S	2	4	6	0.00000
Glaciihabitans sp. INWT7	2596912	S	6	0	6	0.00000
Gryllotalpicola protaetiae	2419771	S	4	0	4	0.00000
Microcella alkaliphila	279828	S	4	0	4	0.00000
Humibacter sp. WJ7-1	2599293	S	3	0	3	0.00000
Marisediminicola antarctica	674079	S	3	0	3	0.00000
Lysinimonas sp. KACC 19322	2592654	S	3	1	4	0.00000
Frigoribacterium sp. NBH87	2596916	S	3	0	3	0.00000
Diaminobutyricimonas sp. LJ205	2683590	S	1	0	1	0.00000
Dermacoccus nishinomiyaensis	1274	S	352	65	417	0.00030
Dermacoccus sp. PAMC28757	2762331	S	8	1	9	0.00001
Yimella sp. cx-51	2770551	S	4	0	4	0.00000
Luteipulveratus mongoliensis	571913	S	1	0	1	0.00000
Kocuria rhizophila	72000	S	70	30	100	0.00007
Kocuria palustris	71999	S	12	3	15	0.00001
Kocuria sp. TGY1120_3	2711329	S	7	0	7	0.00000
Kocuria sp. BT304	1702043	S	3	3	6	0.00000
Kocuria sp. KD4	2719588	S	2	0	2	0.00000
Kocuria varians	1272	S	6	2	8	0.00001
Kocuria turfanensis	388357	S	1	0	1	0.00000
Micrococcus luteus	1270	S	27	26	53	0.00004
Arthrobacter sp. PAMC 25486	1494608	S	4	0	4	0.00000
Arthrobacter sp. YC-RL1	1652545	S	3	1	4	0.00000
Arthrobacter sp. QXT-31	1357915	S	3	0	3	0.00000
Arthrobacter sp. NEB 688	904039	S	3	0	3	0.00000
Arthrobacter sp. FB24	290399	S	2	1	3	0.00000
Arthrobacter sp. KBS0702	2578107	S	2	1	3	0.00000
Arthrobacter sp. ERGS1:01	1704044	S	2	0	2	0.00000
Arthrobacter sp. PGP41	2079227	S	1	0	1	0.00000
Arthrobacter sp. PM3	2017685	S	1	0	1	0.00000
Arthrobacter sp. U41	1849032	S	1	0	1	0.00000
Arthrobacter alpinus	656366	S	5	2	7	0.00000
Arthrobacter crystallopoietes	37928	S	1	0	1	0.00000
Arthrobacter dokdonellae	2211210	S	1	0	1	0.00000
Glutamicibacter arilaitensis	256701	S	5	3	8	0.00001
Glutamicibacter protophormiae	37930	S	4	3	7	0.00000
Glutamicibacter creatinolyticus	162496	S	1	0	1	0.00000
Glutamicibacter halophytocola	1933880	S	1	0	1	0.00000
Paenarthrobacter sp. YJN-D	2735317	S	12	5	17	0.00001
Pseudarthrobacter sp. NIBRBAC000502770	2590785	S	1	5	6	0.00000
Pseudarthrobacter sp. BIM B-2242	2772401	S	1	0	1	0.00000
Pseudarthrobacter sulfonivorans	121292	S	3	0	3	0.00000
Pseudarthrobacter phenanthrenivorans	361575	S	2	1	3	0.00000
Rothia mucilaginosa	43675	S	7	0	7	0.00000
Rothia kristinae	37923	S	2	0	2	0.00000
Rothia dentocariosa	2047	S	1	0	1	0.00000
Rothia nasimurium	85336	S	1	0	1	0.00000
Renibacterium salmoninarum	1646	S	3	0	3	0.00000
Psychromicrobium lacuslunae	1618207	S	3	0	3	0.00000
Citricoccus sp. SGAir0253	2567881	S	2	0	2	0.00000
Sinomonas atrocyanea	37927	S	1	0	1	0.00000
Janibacter indicus	857417	S	23	12	35	0.00002
Janibacter melonis	262209	S	7	1	8	0.00001
Janibacter sp. YB324	2761047	S	5	3	8	0.00001
Janibacter limosus	53458	S	2	0	2	0.00000
Tetrasphaera sp. HKS02	1813880	S	6	1	7	0.00000
Phycicoccus endophyticus	1690220	S	2	1	3	0.00000
Phycicoccus sp. HDW14	2714941	S	1	0	1	0.00000
Intrasporangium calvum	53358	S	3	0	3	0.00000
Pedococcus dokdonensis	443156	S	3	0	3	0.00000
Arsenicicoccus sp. oral taxon 190	1658671	S	1	0	1	0.00000
Brevibacterium sp. CS2	2575923	S	13	2	15	0.00001
Brevibacterium sp. 'Marine'	2725563	S	5	2	7	0.00000
Brevibacterium sp. WO024	2697563	S	3	0	3	0.00000
Brevibacterium sp. PAMC23299	2762330	S	1	6	7	0.00000
Brevibacterium linens	1703	S	8	4	12	0.00001
Brevibacterium casei	33889	S	7	1	8	0.00001
Brevibacterium luteolum	199591	S	2	0	2	0.00000
Brevibacterium aurantiacum	273384	S	2	1	3	0.00000
Brevibacterium sandarakinum	629680	S	2	0	2	0.00000
Brevibacterium oceani	358099	S	1	0	1	0.00000
Serinicoccus marinus	247333	S	5	1	6	0.00000
Serinicoccus profundi	1078471	S	4	0	4	0.00000
Serinicoccus chungangensis	767452	S	2	0	2	0.00000
Serinicoccus hydrothermalis	1758689	S	2	0	2	0.00000
Ornithinimicrobium sp. AMA3305	2283195	S	3	0	3	0.00000
Ornithinimicrobium sp. HY006	2508882	S	3	0	3	0.00000
Ornithinimicrobium sp. H23M54	2594265	S	2	0	2	0.00000
Ornithinimicrobium flavum	1288636	S	1	0	1	0.00000
Cellulomonas shaoxiangyii	2566013	S	5	1	6	0.00000
Cellulomonas sp. PSBB021	2003551	S	2	0	2	0.00000
Cellulomonas sp. JZ18	2654191	S	2	0	2	0.00000
Cellulomonas gilvus	11	S	2	0	2	0.00000
Cellulomonas flavigena	1711	S	1	0	1	0.00000
Cellulomonas taurus	2729175	S	1	0	1	0.00000
Oerskovia sp. KBS0722	1179673	S	2	0	2	0.00000
Actinotalea sp. JY-7876	2758442	S	1	0	1	0.00000
Paraoerskovia marina	545619	S	1	0	1	0.00000
Cellulosimicrobium sp. JZ28	1906273	S	4	1	5	0.00000
Cellulosimicrobium sp. BI34T	2587808	S	1	0	1	0.00000
Cellulosimicrobium cellulans	1710	S	1	0	1	0.00000
Xylanimonas cellulosilytica	186189	S	2	0	2	0.00000
Xylanimonas allomyrinae	2509459	S	1	0	1	0.00000
Xylanimicrobium sp. FW10M-9	2509457	S	3	0	3	0.00000
Isoptericola variabilis	139208	S	2	0	2	0.00000
Brachybacterium vulturis	2017484	S	4	0	4	0.00000
Brachybacterium sp. SGAir0954	2571029	S	2	0	2	0.00000
Brachybacterium sp. P6-10-X1	1903186	S	1	0	1	0.00000
Brachybacterium saurashtrense	556288	S	2	0	2	0.00000
Brachybacterium faecium	43669	S	1	0	1	0.00000
Brachybacterium ginsengisoli	1331682	S	1	0	1	0.00000
Dermabacter jinjuensis	1667168	S	1	1	2	0.00000
Devriesea agamarum	472569	S	1	0	1	0.00000
Georgenia sp. Z294	2585135	S	5	0	5	0.00000
Georgenia sp. Z443	2589797	S	2	0	2	0.00000
Georgenia faecalis	2483799	S	3	0	3	0.00000
Haloactinobacterium sp. HY164	2675754	S	3	0	3	0.00000
Haloactinobacterium sp. RN3S43	2779775	S	3	0	3	0.00000
Ruania sp. HY168	2603206	S	1	0	1	0.00000
Mobilicoccus sp. NJES-13	2716227	S	3	0	3	0.00000
Austwickia chelonae	100225	S	2	0	2	0.00000
Luteimicrobium xylanilyticum	1133546	S	5	0	5	0.00000
Sanguibacter keddieii	60920	S	3	0	3	0.00000
Sanguibacter sp. HDW7	2714931	S	1	0	1	0.00000
Jonesia denitrificans	43674	S	2	0	2	0.00000
Kytococcus sedentarius	1276	S	2	0	2	0.00000
Miniimonas sp. S16	2171623	S	1	0	1	0.00000
Cutibacterium acnes	1747	S	1171	75	1246	0.00088
Cutibacterium granulosum	33011	S	12	1	13	0.00001
Cutibacterium avidum	33010	S	9	1	10	0.00001
Propionibacterium sp. oral taxon 193	671223	S	94	21	115	0.00008
Propionibacterium freudenreichii	1744	S	1	0	1	0.00000
Propionibacterium acidifaciens	556499	S	1	0	1	0.00000
Microlunatus phosphovorus	29405	S	11	0	11	0.00001
Microlunatus sp. Gsoil 973	2672569	S	3	0	3	0.00000
Microlunatus sp. KUDC0627	2596828	S	2	0	2	0.00000
Microlunatus sagamiharensis	546874	S	2	0	2	0.00000
Microlunatus soli	630515	S	2	0	2	0.00000
Tessaracoccus defluvii	1285901	S	5	4	9	0.00001
Tessaracoccus sp. MC1865	2760310	S	3	0	3	0.00000
Tessaracoccus flavus	1610493	S	2	1	3	0.00000
Tessaracoccus flavescens	399497	S	1	0	1	0.00000
Tessaracoccus aquimaris	1332264	S	1	0	1	0.00000
Acidipropionibacterium acidipropionici	1748	S	6	1	7	0.00000
Acidipropionibacterium jensenii	1749	S	2	0	2	0.00000
Auraticoccus monumenti	675864	S	5	0	5	0.00000
Brevilactibacter sp. MC1595	2819349	S	4	0	4	0.00000
Raineyella sp. CBA3103	2662261	S	2	0	2	0.00000
Propioniciclava sp. HDW11	2714937	S	1	0	1	0.00000
Nocardioides sp. JS614	196162	S	15	2	17	0.00001
Nocardioides sp. zg-579	2663857	S	10	3	13	0.00001
Nocardioides sp. zg-1228	2763008	S	6	1	7	0.00000
Nocardioides sp. S-713	2760089	S	5	1	6	0.00000
Nocardioides sp. CF8	110319	S	5	1	6	0.00000
Nocardioides sp. 603	2483798	S	4	1	5	0.00000
Nocardioides sp. S5	2017486	S	4	1	5	0.00000
Nocardioides sp. HDW12A	2714938	S	4	1	5	0.00000
Nocardioides sp. HDW12B	2714939	S	4	0	4	0.00000
Nocardioides sp. WS12	2486272	S	3	0	3	0.00000
Nocardioides sp. HY056	2500546	S	3	0	3	0.00000
Nocardioides sp. S-1144	2582905	S	3	0	3	0.00000
Nocardioides sp. JQ2195	2592334	S	2	0	2	0.00000
Nocardioides sp. dk884	2662361	S	2	1	3	0.00000
Nocardioides sp. ZJ1313	2685869	S	1	0	1	0.00000
Nocardioides sambongensis	2589074	S	12	2	14	0.00001
Nocardioides euryhalodurans	2518370	S	11	1	12	0.00001
Nocardioides aromaticivorans	200618	S	4	1	5	0.00000
Nocardioides baekrokdamisoli	1804624	S	4	0	4	0.00000
Nocardioides seonyuensis	2518371	S	4	0	4	0.00000
Nocardioides dokdonensis	450734	S	3	1	4	0.00000
Nocardioides daphniae	402297	S	2	0	2	0.00000
Nocardioides marinisabuli	419476	S	2	0	2	0.00000
Nocardioides cynanchi	2558918	S	2	0	2	0.00000
Nocardioides anomalus	2712223	S	2	0	2	0.00000
Nocardioides mesophilus	433659	S	1	0	1	0.00000
Nocardioides humi	449461	S	1	0	1	0.00000
Nocardioides ungokensis	1643322	S	1	0	1	0.00000
Nocardioides houyundeii	2045452	S	1	0	1	0.00000
Micropruina glycogenica	75385	S	23	2	25	0.00002
Aeromicrobium sp. zg-629	2663859	S	4	1	5	0.00000
Aeromicrobium sp. A1-2	2107713	S	2	0	2	0.00000
Aeromicrobium marinum	219314	S	3	0	3	0.00000
Aeromicrobium chenweiae	2079793	S	3	1	4	0.00000
Aeromicrobium erythreum	2041	S	1	0	1	0.00000
Aeromicrobium choanae	1736691	S	1	0	1	0.00000
Aeromicrobium yanjiei	2662028	S	1	0	1	0.00000
Friedmanniella luteola	546871	S	3	0	3	0.00000
Mumia sp. ZJ1417	2708082	S	3	0	3	0.00000
Pimelobacter simplex	2045	S	1	0	1	0.00000
Marmoricola scoriae	642780	S	1	0	1	0.00000
Kribbella flavida	182640	S	4	0	4	0.00000
Kribbella qitaiheensis	1544730	S	3	0	3	0.00000
Actinopolymorpha singaporensis	117157	S	7	0	7	0.00000
Rhodococcus sp. MTM3W5.2	1805827	S	7	0	7	0.00000
Rhodococcus sp. YL-1	1045808	S	5	14	19	0.00001
Rhodococcus sp. NJ-530	2490853	S	4	14	18	0.00001
Rhodococcus sp. B7740	1564114	S	4	0	4	0.00000
Rhodococcus sp. SGAir0479	2567884	S	4	0	4	0.00000
Rhodococcus sp. P-2	2795031	S	3	0	3	0.00000
Rhodococcus sp. 008	1723645	S	3	11	14	0.00001
Rhodococcus sp. M8	1925550	S	2	4	6	0.00000
Rhodococcus sp. WB9	2594007	S	2	1	3	0.00000
Rhodococcus sp. ABRD24	2507582	S	2	0	2	0.00000
Rhodococcus sp. WAY2	2663121	S	1	0	1	0.00000
Rhodococcus sp. W8901	2742603	S	1	0	1	0.00000
Rhodococcus sp. P1Y	1302308	S	1	0	1	0.00000
Rhodococcus sp. R79	2811421	S	1	0	1	0.00000
Rhodococcus sp. WMMA185	679318	S	1	0	1	0.00000
Rhodococcus erythropolis	1833	S	25	62	87	0.00006
Rhodococcus qingshengii	334542	S	19	65	84	0.00006
Rhodococcus fascians	1828	S	11	0	11	0.00001
Rhodococcus ruber	1830	S	5	1	6	0.00000
Rhodococcus opacus	37919	S	3	1	4	0.00000
Rhodococcus rhodochrous	1829	S	2	0	2	0.00000
Rhodococcus aetherivorans	191292	S	2	16	18	0.00001
Rhodococcus coprophilus	38310	S	1	0	1	0.00000
Rhodococcus hoagii	43767	S	1	0	1	0.00000
Rhodococcus pyridinivorans	103816	S	1	2	3	0.00000
Rhodococcus jostii	132919	S	1	0	1	0.00000
Rhodococcus imtechensis	262776	S	1	2	3	0.00000
Nocardia sp. CS682	1047172	S	4	0	4	0.00000
Nocardia sp. WCH-YHL-001	2755382	S	1	0	1	0.00000
Nocardia nova	37330	S	4	0	4	0.00000
Nocardia farcinica	37329	S	3	1	4	0.00000
Nocardia seriolae	37332	S	3	0	3	0.00000
Nocardia asteroides	1824	S	2	0	2	0.00000
Nocardia brasiliensis	37326	S	2	0	2	0.00000
Nocardia cyriacigeorgica	135487	S	2	0	2	0.00000
Nocardia arthritidis	228602	S	2	0	2	0.00000
Nocardia terpenica	455432	S	2	0	2	0.00000
Nocardia mangyaensis	2213200	S	1	0	1	0.00000
Nocardia yunnanensis	2382165	S	1	0	1	0.00000
Mycolicibacterium helvum	1534349	S	11	1	12	0.00001
Mycolicibacterium mageritense	53462	S	8	0	8	0.00001
Mycolicibacterium parafortuitum	39692	S	7	1	8	0.00001
Mycolicibacterium chubuense	1800	S	6	1	7	0.00000
Mycolicibacterium mucogenicum	56689	S	5	1	6	0.00000
Mycolicibacterium sp. Z-34	2736649	S	5	0	5	0.00000
Mycolicibacterium sarraceniae	1534348	S	5	0	5	0.00000
Mycolicibacterium rutilum	370526	S	5	1	6	0.00000
Mycolicibacterium doricum	126673	S	5	1	6	0.00000
Mycolicibacterium aurum	1791	S	5	0	5	0.00000
Mycolicibacterium smegmatis	1772	S	4	0	4	0.00000
Mycolicibacterium gilvum	1804	S	4	3	7	0.00000
Mycolicibacterium pulveris	36813	S	4	0	4	0.00000
Mycolicibacterium thermoresistibile	1797	S	3	0	3	0.00000
Mycolicibacterium sediminis	1286180	S	3	0	3	0.00000
Mycolicibacterium celeriflavum	1249101	S	3	0	3	0.00000
Mycolicibacterium fluoranthenivorans	258505	S	3	0	3	0.00000
Mycolicibacterium frederiksbergense	117567	S	3	1	4	0.00000
Mycolicibacterium hassiacum	46351	S	3	0	3	0.00000
Mycolicibacterium tokaiense	39695	S	3	0	3	0.00000
Mycolicibacterium confluentis	28047	S	3	0	3	0.00000
Mycolicibacterium fallax	1793	S	2	0	2	0.00000
Mycolicibacterium litorale	758802	S	2	0	2	0.00000
Mycolicibacterium aubagnense	319707	S	2	0	2	0.00000
Mycolicibacterium phocaicum	319706	S	2	0	2	0.00000
Mycolicibacterium poriferae	39694	S	2	4	6	0.00000
Mycolicibacterium madagascariense	212765	S	2	0	2	0.00000
Mycolicibacterium arabiense	1286181	S	2	0	2	0.00000
Mycolicibacterium aichiense	1799	S	2	0	2	0.00000
Mycolicibacterium anyangense	1431246	S	1	0	1	0.00000
Mycolicibacterium boenickei	146017	S	1	4	5	0.00000
Mycolicibacterium alvei	67081	S	1	0	1	0.00000
Mycolicibacterium gadium	1794	S	1	0	1	0.00000
Mycolicibacterium chitae	1792	S	1	0	1	0.00000
Mycolicibacterium phlei	1771	S	1	0	1	0.00000
Mycobacterium sp. ELW1	1547487	S	6	1	7	0.00000
Mycobacterium sp. EPa45	1545728	S	4	0	4	0.00000
Mycobacterium sp. DL592	2675524	S	4	0	4	0.00000
Mycobacterium sp. YC-RL4	1682113	S	3	0	3	0.00000
Mycobacterium sp. DL440	2675523	S	3	0	3	0.00000
Mycobacterium sp. JS623	212767	S	2	0	2	0.00000
Mycobacterium sp. PYR15	2051552	S	2	1	3	0.00000
Mycobacterium sp. WY10	1920667	S	1	0	1	0.00000
Mycobacterium sp. MS1601	1936029	S	1	0	1	0.00000
Mycobacterium kubicae	120959	S	12	4	16	0.00001
Mycobacterium parmense	185642	S	2	0	2	0.00000
Mycobacterium simiae	1784	S	1	0	1	0.00000
Mycobacterium saskatchewanense	220927	S	1	0	1	0.00000
Mycobacterium florentinum	292462	S	1	0	1	0.00000
Mycobacterium shigaense	722731	S	1	0	1	0.00000
Mycobacterium avium	1764	S	4	0	4	0.00000
Mycobacterium colombiense	339268	S	3	0	3	0.00000
Mycobacterium intracellulare	1767	S	1	5	6	0.00000
Mycobacterium mantenii	560555	S	1	0	1	0.00000
Mycobacterium shinjukuense	398694	S	7	0	7	0.00000
Mycobacterium dioxanotrophicus	482462	S	5	0	5	0.00000
Mycobacterium branderi	43348	S	5	0	5	0.00000
Mycobacterium gordonae	1778	S	3	0	3	0.00000
Mycobacterium leprae	1769	S	2	5	7	0.00000
Mycobacterium grossiae	1552759	S	2	0	2	0.00000
Mycobacterium paraseoulense	590652	S	2	0	2	0.00000
Mycobacterium canettii	78331	S	2	0	2	0.00000
Mycobacterium gallinarum	39689	S	2	0	2	0.00000
Mycobacterium kansasii	1768	S	1	0	1	0.00000
Mycobacterium conspicuum	44010	S	1	0	1	0.00000
Mycobacterium cookii	1775	S	1	0	1	0.00000
Mycobacterium basiliense	2094119	S	1	0	1	0.00000
Mycobacterium paragordonae	1389713	S	1	0	1	0.00000
Mycobacterium xenopi	1789	S	1	0	1	0.00000
Mycobacterium noviomagense	459858	S	1	0	1	0.00000
Mycobacterium lacus	169765	S	1	0	1	0.00000
Mycobacteroides chelonae	1774	S	3	3	6	0.00000
Mycobacteroides abscessus	36809	S	3	3	6	0.00000
Mycobacteroides immunogenum	83262	S	3	0	3	0.00000
Mycobacteroides salmoniphilum	404941	S	1	0	1	0.00000
[Mycobacterium] stephanolepidis	1520670	S	1	0	1	0.00000
Mycolicibacter hiberniae	29314	S	5	0	5	0.00000
Mycolicibacter sinensis	875328	S	2	15	17	0.00001
Mycolicibacter minnesotensis	1118379	S	2	0	2	0.00000
Mycolicibacillus koreensis	1069220	S	2	0	2	0.00000
Corynebacterium kefirresidentii	1979527	S	17	10	27	0.00002
Corynebacterium kroppenstedtii	161879	S	13	0	13	0.00001
Corynebacterium variabile	1727	S	11	5	16	0.00001
Corynebacterium tuberculostearicum	38304	S	8	3	11	0.00001
Corynebacterium sp. FDAARGOS 1242	2778078	S	2	5	7	0.00000
Corynebacterium sp. LMM-1652	2487892	S	2	0	2	0.00000
Corynebacterium sp. zg-917	2763010	S	1	0	1	0.00000
Corynebacterium sp. Marseille-Q3630	2754725	S	1	0	1	0.00000
Corynebacterium sp. 2019	2675218	S	1	0	1	0.00000
Corynebacterium glucuronolyticum	39791	S	7	0	7	0.00000
Corynebacterium xerosis	1725	S	6	1	7	0.00000
Corynebacterium efficiens	152794	S	5	0	5	0.00000
Corynebacterium argentoratense	42817	S	5	0	5	0.00000
Corynebacterium segmentosum	43990	S	4	0	4	0.00000
Corynebacterium jeikeium	38289	S	4	7	11	0.00001
Corynebacterium maris	575200	S	3	0	3	0.00000
Corynebacterium casei	160386	S	3	3	6	0.00000
Corynebacterium minutissimum	38301	S	3	2	5	0.00000
Corynebacterium matruchotii	43768	S	3	0	3	0.00000
Corynebacterium stationis	1705	S	3	0	3	0.00000
Corynebacterium imitans	156978	S	2	0	2	0.00000
Corynebacterium urealyticum	43771	S	2	1	3	0.00000
Corynebacterium phocae	161895	S	2	0	2	0.00000
Corynebacterium camporealensis	161896	S	2	0	2	0.00000
Corynebacterium sphenisci	191493	S	2	0	2	0.00000
Corynebacterium atypicum	191610	S	2	0	2	0.00000
Corynebacterium resistens	258224	S	2	1	3	0.00000
Corynebacterium uterequi	1072256	S	2	0	2	0.00000
Corynebacterium humireducens	1223514	S	2	0	2	0.00000
Corynebacterium yudongzhengii	2080740	S	2	0	2	0.00000
Corynebacterium callunae	1721	S	2	0	2	0.00000
Corynebacterium renale	1724	S	2	0	2	0.00000
Corynebacterium macginleyi	38290	S	2	0	2	0.00000
Corynebacterium genitalium	38288	S	2	0	2	0.00000
Corynebacterium propinquum	43769	S	1	0	1	0.00000
Corynebacterium glyciniphilum	1404244	S	1	0	1	0.00000
Corynebacterium lactis	1231000	S	1	0	1	0.00000
Corynebacterium pelargi	1471400	S	1	0	1	0.00000
Corynebacterium epidermidicanis	1050174	S	1	0	1	0.00000
Corynebacterium nuruki	1032851	S	1	0	1	0.00000
Corynebacterium crudilactis	1652495	S	1	0	1	0.00000
Corynebacterium ureicelerivorans	401472	S	1	0	1	0.00000
Corynebacterium marinum	349751	S	1	0	1	0.00000
Corynebacterium kutscheri	35755	S	1	0	1	0.00000
Corynebacterium endometrii	2488819	S	1	0	1	0.00000
Corynebacterium ulcerans	65058	S	1	0	1	0.00000
Corynebacterium terpenotabidum	89154	S	1	0	1	0.00000
Corynebacterium striatum	43770	S	1	0	1	0.00000
Corynebacterium testudinoris	136857	S	1	0	1	0.00000
Corynebacterium simulans	146827	S	1	0	1	0.00000
Corynebacterium vitaeruminis	38305	S	1	0	1	0.00000
Corynebacterium anserum	2684406	S	1	0	1	0.00000
Corynebacterium singulare	161899	S	1	0	1	0.00000
Gordonia bronchialis	2054	S	18	6	24	0.00002
