name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Spiroplasma litorale	216942	S	1	0	1	0.00000
Mesoplasma chauliocola	216427	S	3	0	3	0.00000
Mesoplasma coleopterae	324078	S	3	1	4	0.00000
Mesoplasma florum	2151	S	2	0	2	0.00000
Mesoplasma tabanidae	219745	S	1	0	1	0.00000
Entomoplasma luminosum	214888	S	2	0	2	0.00000
Entomoplasma freundtii	74700	S	1	0	1	0.00000
Entomoplasma melaleucae	81459	S	1	0	1	0.00000
Entomoplasma somnilux	215578	S	1	0	1	0.00000
Acholeplasma axanthum	29552	S	3	0	3	0.00000
Acholeplasma laidlawii	2148	S	2	0	2	0.00000
Acholeplasma hippikon	264636	S	2	0	2	0.00000
Acholeplasma palmae	38986	S	1	0	1	0.00000
Acholeplasma brassicae	61635	S	1	0	1	0.00000
Candidatus Phytoplasma solani	69896	S	2	0	2	0.00000
Candidatus Phytoplasma australiense	59748	S	1	0	1	0.00000
Candidatus Phytoplasma luffae	35773	S	1	0	1	0.00000
Candidatus Phytoplasma mali	37692	S	1	0	1	0.00000
Deinococcus sp. NW-56	2080419	S	3	0	3	0.00000
Deinococcus sp. AJ005	2652443	S	3	0	3	0.00000
Deinococcus sp. S14-83	2489213	S	1	0	1	0.00000
Deinococcus sp. D7000	2755035	S	1	0	1	0.00000
Deinococcus wulumuqiensis	980427	S	8	1	9	0.00000
Deinococcus actinosclerus	1768108	S	7	1	8	0.00000
Deinococcus gobiensis	502394	S	5	0	5	0.00000
Deinococcus swuensis	1182571	S	5	0	5	0.00000
Deinococcus peraridilitoris	432329	S	5	0	5	0.00000
Deinococcus ficus	317577	S	5	0	5	0.00000
Deinococcus geothermalis	68909	S	3	0	3	0.00000
Deinococcus proteolyticus	55148	S	3	0	3	0.00000
Deinococcus metallilatus	1211322	S	2	0	2	0.00000
Deinococcus maricopensis	309887	S	1	0	1	0.00000
Deinococcus irradiatisoli	2202254	S	1	0	1	0.00000
Thermus scotoductus	37636	S	13	1	14	0.00000
Thermus thermophilus	274	S	3	1	4	0.00000
Thermus aquaticus	271	S	2	0	2	0.00000
Thermus caldilimi	2483360	S	2	0	2	0.00000
Thermus brockianus	56956	S	1	0	1	0.00000
Thermus oshimai	56957	S	1	0	1	0.00000
Thermus sp. CCB_US3_UF1	1111069	S	1	0	1	0.00000
Meiothermus ruber	277	S	2	0	2	0.00000
Meiothermus silvanus	52022	S	2	0	2	0.00000
Meiothermus taiwanensis	172827	S	1	0	1	0.00000
Marinithermus hydrothermalis	186192	S	2	0	2	0.00000
Oceanithermus profundus	187137	S	2	0	2	0.00000
Truepera radiovictrix	332249	S	3	0	3	0.00000
Roseiflexus sp. RS-1	357808	S	3	0	3	0.00000
Roseiflexus castenholzii	120962	S	1	0	1	0.00000
Chloroflexus aurantiacus	1108	S	2	-2	0	0.00000
Chloroflexus aggregans	152260	S	1	0	1	0.00000
Dehalogenimonas lykanthroporepellens	552810	S	2	0	2	0.00000
Dehalogenimonas formicexedens	1839801	S	2	0	2	0.00000
Dehalococcoides mccartyi	61435	S	3	1	4	0.00000
Candidatus Promineofilum breve	1806508	S	7	0	7	0.00000
Anaerolinea sp. 'rifampicinis'	2710758	S	2	0	2	0.00000
Pelolinea submarina	913107	S	2	1	3	0.00000
Ktedonosporobacter rubrisoli	2509675	S	4	0	4	0.00000
Sphaerobacter thermophilus	2057	S	3	0	3	0.00000
Caldilinea aerophila	133453	S	3	0	3	0.00000
Tepidiforma bonchosmolovskayae	2601677	S	1	0	1	0.00000
Chthonomonas calidirosea	454171	S	3	0	3	0.00000
Fimbriimonas ginsengisoli	1005039	S	3	0	3	0.00000
Flavobacterium sp. Sr18	935222	S	30	2	32	0.00000
Flavobacterium sp. CLA17	2724135	S	20	2	22	0.00000
Flavobacterium sp. KBS0721	1179672	S	18	5	23	0.00000
Flavobacterium sp. M31R6	2739062	S	18	1	19	0.00000
Flavobacterium sp. SLB02	2665645	S	18	4	22	0.00000
Flavobacterium sp. BB8	2816357	S	16	2	18	0.00000
Flavobacterium sp. MDT1-60	1979344	S	14	2	16	0.00000
Flavobacterium sp. 140616W15	2478552	S	13	1	14	0.00000
Flavobacterium sp. HYN0086	2249356	S	11	2	13	0.00000
Flavobacterium sp. CS20	2775246	S	10	2	12	0.00000
Flavobacterium sp. P2-65	2748320	S	10	0	10	0.00000
Flavobacterium sp. I3-2	2748319	S	10	7	17	0.00000
Flavobacterium sp. LPB0248	2614441	S	8	3	11	0.00000
Flavobacterium sp. xlx-214	2654325	S	5	0	5	0.00000
Flavobacterium sp. CJ74	2294119	S	5	0	5	0.00000
Flavobacterium sp. KI723T1	408956	S	1	2	3	0.00000
Flavobacterium psychrophilum	96345	S	52	22	74	0.00000
Flavobacterium nackdongense	2547394	S	27	1	28	0.00000
Flavobacterium commune	1306519	S	22	1	23	0.00000
Flavobacterium johnsoniae	986	S	20	5	25	0.00000
Flavobacterium branchiophilum	55197	S	18	0	18	0.00000
Flavobacterium nitrogenifigens	1617283	S	14	6	20	0.00000
Flavobacterium columnare	996	S	13	2	15	0.00000
Flavobacterium gilvum	1492737	S	13	1	14	0.00000
Flavobacterium indicum	312277	S	13	0	13	0.00000
Flavobacterium faecale	1355330	S	12	0	12	0.00000
Flavobacterium haoranii	683124	S	12	4	16	0.00000
Flavobacterium crocinum	2183896	S	12	2	14	0.00000
Flavobacterium sangjuense	2518177	S	12	0	12	0.00000
Flavobacterium kingsejongi	1678728	S	9	0	9	0.00000
Flavobacterium anhuiense	459526	S	8	2	10	0.00000
Flavobacterium crassostreae	1763534	S	7	0	7	0.00000
Flavobacterium sediminis	2201181	S	7	4	11	0.00000
Flavobacterium alkalisoli	2602769	S	7	0	7	0.00000
Flavobacterium pallidum	2172098	S	6	0	6	0.00000
Flavobacterium arcticum	1784713	S	4	0	4	0.00000
Flavobacterium album	2175091	S	4	0	4	0.00000
Flavobacterium magnum	2162713	S	1	0	1	0.00000
Polaribacter sp. L12M9	2738844	S	11	2	13	0.00000
Polaribacter sp. Hel1_33_78	1336804	S	7	0	7	0.00000
Polaribacter sp. KT25b	1855336	S	7	0	7	0.00000
Polaribacter sp. ALD11	2058137	S	6	0	6	0.00000
Polaribacter sp. G4M1	2808900	S	6	0	6	0.00000
Polaribacter sp. SM13	2818493	S	6	0	6	0.00000
Polaribacter sp. SA4-10	754397	S	5	0	5	0.00000
Polaribacter sp. SA4-12	1312072	S	5	0	5	0.00000
Polaribacter sp. L3A8	2686361	S	5	0	5	0.00000
Polaribacter sp. MED152	313598	S	3	0	3	0.00000
Polaribacter sp. BM10	1529069	S	3	6	9	0.00000
Polaribacter sejongensis	985043	S	10	0	10	0.00000
Polaribacter vadi	1774273	S	10	0	10	0.00000
Polaribacter reichenbachii	996801	S	5	0	5	0.00000
Polaribacter haliotis	1888915	S	5	1	6	0.00000
Tenacibaculum jejuense	584609	S	14	0	14	0.00000
Tenacibaculum sp. SZ-18	754423	S	9	0	9	0.00000
Tenacibaculum sp. DSM 106434	2358479	S	3	1	4	0.00000
Tenacibaculum dicentrarchi	669041	S	6	1	7	0.00000
Tenacibaculum mesophilum	104268	S	4	1	5	0.00000
Tenacibaculum maritimum	107401	S	4	0	4	0.00000
Tenacibaculum todarodis	1850252	S	3	0	3	0.00000
Capnocytophaga sp. oral taxon 323	1705617	S	3	2	5	0.00000
Capnocytophaga sp. FDAARGOS_737	2545799	S	2	0	2	0.00000
Capnocytophaga sp. oral taxon 878	1316596	S	1	0	1	0.00000
Capnocytophaga sp. H2931	1945657	S	1	1	2	0.00000
Capnocytophaga sputigena	1019	S	8	1	9	0.00000
Capnocytophaga stomatis	1848904	S	7	0	7	0.00000
Capnocytophaga gingivalis	1017	S	5	0	5	0.00000
Capnocytophaga canimorsus	28188	S	4	0	4	0.00000
Capnocytophaga leadbetteri	327575	S	3	0	3	0.00000
Capnocytophaga endodontalis	2708117	S	3	0	3	0.00000
Capnocytophaga haemolytica	45243	S	2	0	2	0.00000
Capnocytophaga cynodegmi	28189	S	1	0	1	0.00000
Myroides odoratimimus	76832	S	13	21	34	0.00000
Myroides profundi	480520	S	5	0	5	0.00000
Myroides odoratus	256	S	3	0	3	0.00000
Myroides phaeus	702745	S	3	0	3	0.00000
Myroides fluvii	2572594	S	3	0	3	0.00000
Myroides sp. ZB35	1458492	S	1	1	2	0.00000
Myroides sp. A21	1583100	S	1	1	2	0.00000
Cellulophaga baltica	76594	S	14	0	14	0.00000
Cellulophaga lytica	979	S	13	3	16	0.00000
Cellulophaga algicola	59600	S	7	0	7	0.00000
Cellulophaga sp. L1A9	2686362	S	6	0	6	0.00000
Formosa sp. L2A11	2686363	S	9	1	10	0.00000
Formosa sp. Hel1_33_131	1336794	S	6	0	6	0.00000
Formosa sp. Hel1_31_208	1798225	S	4	0	4	0.00000
Formosa sp. Hel3_A1_48	1336795	S	2	0	2	0.00000
Formosa agariphila	320324	S	8	1	9	0.00000
Formosa sediminum	2594004	S	1	0	1	0.00000
Maribacter sp. T28	1836467	S	15	0	15	0.00000
Maribacter sp. 1_2014MBL_MicDiv	1644130	S	3	7	10	0.00000
Maribacter sp. MJ134	2496865	S	3	0	3	0.00000
Maribacter sp. HTCC2170	313603	S	1	0	1	0.00000
Maribacter cobaltidurans	1178778	S	2	1	3	0.00000
Winogradskyella sp. PG-2	754409	S	4	0	4	0.00000
Winogradskyella sp. PC-19	754417	S	2	0	2	0.00000
Winogradskyella sp. J14-2	1936080	S	2	0	2	0.00000
Winogradskyella sediminis	1382466	S	5	1	6	0.00000
Winogradskyella schleiferi	2686078	S	5	3	8	0.00000
Winogradskyella helgolandensis	2697010	S	5	0	5	0.00000
Winogradskyella forsetii	2686077	S	4	1	5	0.00000
Aquimarina sp. BL5	1714860	S	12	1	13	0.00000
Aquimarina sp. AD1	1714848	S	6	0	6	0.00000
Aquimarina sp. AD10	1714849	S	6	0	6	0.00000
Aquimarina sp. TRL1	2736252	S	2	0	2	0.00000
Nonlabens dokdonensis	328515	S	7	0	7	0.00000
Nonlabens sp. Hel1_33_55	1336802	S	3	0	3	0.00000
Nonlabens sp. MB-3u-79	2058134	S	2	0	2	0.00000
Nonlabens sp. Ci31	2608253	S	1	0	1	0.00000
Nonlabens sediminis	319236	S	2	5	7	0.00000
Nonlabens spongiae	331648	S	2	0	2	0.00000
Nonlabens marinus	930802	S	2	0	2	0.00000
Nonlabens ponticola	2496866	S	1	0	1	0.00000
Aequorivita sublithincola	101385	S	11	0	11	0.00000
Aequorivita sp. H23M31	2494375	S	7	0	7	0.00000
Aequorivita sp. KX20305	2803865	S	4	0	4	0.00000
Lacinutrix sp. 5H-3-7-4	983544	S	8	2	10	0.00000
Lacinutrix sp. WUR7	2653681	S	4	0	4	0.00000
Lacinutrix sp. Bg11-31	2057808	S	3	0	3	0.00000
Lacinutrix venerupis	1486034	S	5	0	5	0.00000
Gramella echinicola	279359	S	4	1	5	0.00000
Gramella salexigens	1913577	S	4	0	4	0.00000
Gramella sp. MAR_2010_147	1250205	S	3	1	4	0.00000
Gramella forsetii	411153	S	2	1	3	0.00000
Gramella flava	1486245	S	2	1	3	0.00000
Algibacter alginicilyticus	1736674	S	12	1	13	0.00000
Algibacter sp. L3A6	2686366	S	5	1	6	0.00000
Algibacter sp. L1A34	2686365	S	2	0	2	0.00000
Seonamhaeicola sp. S2-3	1936081	S	12	1	13	0.00000
Salegentibacter sp. T436	1729720	S	8	5	13	0.00000
Salegentibacter salegens	143223	S	4	0	4	0.00000
Psychroflexus torquis	57029	S	7	0	7	0.00000
Psychroflexus sp. ALD_RP9	2777186	S	4	0	4	0.00000
Kordia antarctica	1218801	S	6	0	6	0.00000
Kordia sp. SMS9	2282170	S	4	0	4	0.00000
Muricauda lutaonensis	516051	S	3	0	3	0.00000
Muricauda sp. 501str8	2698672	S	3	1	4	0.00000
Muricauda ruestringensis	111501	S	1	0	1	0.00000
Changchengzhania lutea	2049305	S	7	0	7	0.00000
Tamlana carrageenivorans	2069432	S	5	1	6	0.00000
Tamlana sp. s12	1630406	S	1	0	1	0.00000
Siansivirga zeaxanthinifaciens	762954	S	6	0	6	0.00000
Flagellimonas maritima	1383885	S	6	0	6	0.00000
Mariniflexile sp. TRM1-10	2027857	S	6	0	6	0.00000
Psychroserpens sp. NJDZ02	2570561	S	5	5	10	0.00000
Oceanihabitans sp. IOP_32	2529032	S	5	1	6	0.00000
Amniculibacterium sp. G2-70	2767188	S	4	2	6	0.00000
Antarcticibacterium arcticum	2585771	S	3	0	3	0.00000
Antarcticibacterium flavum	2058175	S	1	0	1	0.00000
Zobellia galactanivorans	63186	S	4	0	4	0.00000
Arenibacter algicola	616991	S	4	0	4	0.00000
Croceibacter atlanticus	313588	S	4	0	4	0.00000
Gillisia sp. Hel1_33_143	1336796	S	4	1	5	0.00000
Galbibacter sp. BG1	1170699	S	3	0	3	0.00000
Urechidicola croceus	1850246	S	3	1	4	0.00000
Costertonia aggregata	343403	S	3	0	3	0.00000
Olleya sp. Bg11-27	2058135	S	2	1	3	0.00000
Olleya aquimaris	639310	S	1	0	1	0.00000
Dokdonia sp. PRO95	1239415	S	2	1	3	0.00000
Aureitalea sp. RR4-38	2094025	S	3	0	3	0.00000
Flavivirga eckloniae	1803846	S	3	0	3	0.00000
Robiginitalea biformata	252307	S	3	0	3	0.00000
Wenyingzhuangia fucanilytica	1790137	S	3	0	3	0.00000
Gilvibacter sp. SZ-19	754429	S	2	0	2	0.00000
Altibacter sp. ALE3EI	2562285	S	2	0	2	0.00000
Muriicola sp. MMS17-SY002	2507538	S	2	0	2	0.00000
Lutibacter profundi	1622118	S	2	0	2	0.00000
Euzebyella marina	1761453	S	1	0	1	0.00000
Leeuwenhoekiella sp. ZYFB001	2719912	S	1	0	1	0.00000
Zunongwangia profunda	398743	S	1	0	1	0.00000
Chryseobacterium sp. T16E-39	2015076	S	15	0	15	0.00000
Chryseobacterium sp. NEB161	2724619	S	10	5	15	0.00000
Chryseobacterium sp. 3008163	2478663	S	8	0	8	0.00000
Chryseobacterium sp. NBC 122	2547600	S	8	0	8	0.00000
Chryseobacterium sp. POL2	2713414	S	8	2	10	0.00000
Chryseobacterium sp. G0162	2487063	S	7	5	12	0.00000
Chryseobacterium sp. StRB126	878220	S	6	0	6	0.00000
Chryseobacterium sp. 6424	2039166	S	6	0	6	0.00000
Chryseobacterium sp. IHB B 17019	1721091	S	5	0	5	0.00000
Chryseobacterium sp. SNU WT5	2594269	S	5	0	5	0.00000
Chryseobacterium sp. G0201	2487065	S	4	0	4	0.00000
Chryseobacterium sp. cx-624	2758037	S	4	0	4	0.00000
Chryseobacterium sp. JV274	1932669	S	3	0	3	0.00000
Chryseobacterium sp. G0186	2487064	S	3	1	4	0.00000
Chryseobacterium aureum	2497456	S	26	2	28	0.00000
Chryseobacterium indoltheticum	254	S	20	2	22	0.00000
Chryseobacterium indologenes	253	S	14	3	17	0.00000
Chryseobacterium manosquense	2754694	S	12	17	29	0.00000
Chryseobacterium shandongense	1493872	S	12	4	16	0.00000
Chryseobacterium gallinarum	1324352	S	10	1	11	0.00000
Chryseobacterium carnipullorum	1124835	S	7	1	8	0.00000
Chryseobacterium bernardetii	1241978	S	6	6	12	0.00000
Chryseobacterium nakagawai	1241982	S	6	6	12	0.00000
Chryseobacterium joostei	112234	S	6	1	7	0.00000
Chryseobacterium balustinum	246	S	5	1	6	0.00000
Chryseobacterium cucumeris	1813611	S	5	0	5	0.00000
Chryseobacterium piperi	558152	S	5	0	5	0.00000
Chryseobacterium glaciei	1685010	S	3	0	3	0.00000
Chryseobacterium gleum	250	S	3	2	5	0.00000
Chryseobacterium camelliae	1265445	S	2	0	2	0.00000
Chryseobacterium arthrosphaerae	651561	S	2	0	2	0.00000
Kaistella jeonii	266749	S	34	2	36	0.00000
Kaistella carnis	1241979	S	9	2	11	0.00000
Kaistella flava (ex Peng et al. 2021)	2038776	S	7	1	8	0.00000
Kaistella daneshvariae	2487074	S	6	0	6	0.00000
Chryseobacterium haifense	421525	S	4	5	9	0.00000
Kaistella antarctica	266748	S	2	0	2	0.00000
Chryseobacterium taklimakanense	536441	S	12	3	15	0.00000
Epilithonimonas vandammei	2487072	S	8	7	15	0.00000
Chryseobacterium lactis	1241981	S	3	2	5	0.00000
Cloacibacterium normanense	237258	S	88	10	98	0.00000
Elizabethkingia sp. JS20170427COW	2583851	S	7	0	7	0.00000
Elizabethkingia sp. 2-6	2575699	S	2	2	4	0.00000
Elizabethkingia sp. M8	2796140	S	2	5	7	0.00000
Elizabethkingia meningoseptica	238	S	7	0	7	0.00000
Elizabethkingia bruuniana	1756149	S	6	11	17	0.00000
Elizabethkingia miricola	172045	S	5	2	7	0.00000
Elizabethkingia anophelis	1117645	S	5	7	12	0.00000
Elizabethkingia ursingii	1756150	S	2	0	2	0.00000
Empedobacter brevis	247	S	9	3	12	0.00000
Empedobacter falsenii	343874	S	7	4	11	0.00000
Empedobacter stercoris	1628248	S	1	0	1	0.00000
Ornithobacterium rhinotracheale	28251	S	9	2	11	0.00000
Apibacter sp. B3706	2656760	S	1	1	2	0.00000
Apibacter sp. B2966	2656761	S	1	1	2	0.00000
Apibacter raozihei	2500547	S	3	0	3	0.00000
Bergeyella cardium	1585976	S	5	0	5	0.00000
Weeksella virosa	1014	S	4	1	5	0.00000
Riemerella anatipestifer	34085	S	4	4	8	0.00000
Cruoricaptor ignavus	1118202	S	2	0	2	0.00000
Blattabacterium cuenoti	1653831	S	43	6	49	0.00000
Blattabacterium sp. (Blaberus giganteus)	1186051	S	2	0	2	0.00000
Blattabacterium sp. (Nauphoeta cinerea)	1316444	S	1	0	1	0.00000
Blattabacterium sp. DPU	2715232	S	1	0	1	0.00000
Candidatus Sulcia muelleri	336810	S	4	0	4	0.00000
Candidatus Walczuchella monophlebidarum	1415657	S	1	0	1	0.00000
Ichthyobacterium seriolicida	242600	S	5	0	5	0.00000
Fluviicola taffensis	191579	S	4	0	4	0.00000
Owenweeksia hongkongensis	253245	S	2	0	2	0.00000
Croceimicrobium hydrocarbonivorans	2761580	S	1	0	1	0.00000
Spirosoma sp. KUDC1026	2745947	S	141	5	146	0.00000
Spirosoma sp. KCTC 42546	2520506	S	8	0	8	0.00000
Spirosoma sp. PL0136	2710596	S	7	0	7	0.00000
Spirosoma sp. CJU-R4	2728024	S	2	0	2	0.00000
Spirosoma pollinicola	2057025	S	12	0	12	0.00000
Spirosoma montaniterrae	1178516	S	7	0	7	0.00000
Spirosoma aureum	2692134	S	4	1	5	0.00000
Spirosoma taeanense	2735870	S	3	0	3	0.00000
Spirosoma aerolatum	1211326	S	2	0	2	0.00000
Spirosoma radiotolerans	1379870	S	2	0	2	0.00000
Spirosoma endbachense	2666025	S	2	0	2	0.00000
Spirosoma rigui	564064	S	1	0	1	0.00000
Aquirufa nivalisilvae	2516557	S	18	1	19	0.00000
Runella sp. HYN0085	2259595	S	8	0	8	0.00000
Runella sp. SP2	2268026	S	4	0	4	0.00000
Runella slithyformis	106	S	4	0	4	0.00000
Rhodocytophaga rosea	2704465	S	12	0	12	0.00000
Dyadobacter fermentans	94254	S	6	0	6	0.00000
Dyadobacter sp. Q3-56	2747268	S	5	0	5	0.00000
Cytophaga hutchinsonii	985	S	10	0	10	0.00000
Fibrella aestuarina	651143	S	4	0	4	0.00000
Fibrella sp. ES10-3-2-2	1834519	S	1	0	1	0.00000
Leadbetterella byssophila	316068	S	2	0	2	0.00000
Arcticibacterium luteifluviistationis	1784714	S	1	0	1	0.00000
Hymenobacter sp. PAMC 26628	1484118	S	9	0	9	0.00000
Hymenobacter sp. APR13	1356852	S	7	1	8	0.00000
Hymenobacter sp. BRD67	2675877	S	6	3	9	0.00000
Hymenobacter sp. DG25B	1385664	S	5	0	5	0.00000
Hymenobacter sp. DG25A	1385663	S	4	0	4	0.00000
Hymenobacter sp. PAMC 26554	1484116	S	4	0	4	0.00000
Hymenobacter sp. DG01	2584940	S	4	0	4	0.00000
Hymenobacter sp. TS19	2735321	S	4	0	4	0.00000
Hymenobacter sp. BRD128	2675878	S	3	0	3	0.00000
Hymenobacter sp. NBH84	2596915	S	2	0	2	0.00000
Hymenobacter sp. S2-20-2	2761579	S	2	0	2	0.00000
Hymenobacter sp. HDW8	2714932	S	1	3	4	0.00000
Hymenobacter sedentarius	1411621	S	12	0	12	0.00000
Hymenobacter busanensis	2607656	S	11	0	11	0.00000
Hymenobacter nivis	1850093	S	5	0	5	0.00000
Hymenobacter qilianensis	1385715	S	4	0	4	0.00000
Hymenobacter swuensis	1446467	S	4	0	4	0.00000
Hymenobacter oligotrophus	2319843	S	4	0	4	0.00000
Hymenobacter russus	2724192	S	3	0	3	0.00000
Hymenobacter baengnokdamensis	2615203	S	2	1	3	0.00000
Hymenobacter radiodurans	2496028	S	1	3	4	0.00000
Hymenobacter jejuensis	2502781	S	1	0	1	0.00000
Pontibacter akesuensis	388950	S	7	0	7	0.00000
Pontibacter korlensis	400092	S	5	0	5	0.00000
Pontibacter actiniarum	323450	S	3	0	3	0.00000
Pontibacter pudoricolor	2694930	S	3	0	3	0.00000
Pontibacter sp. SGAir0037	2571030	S	2	0	2	0.00000
Rufibacter tibetensis	512763	S	5	0	5	0.00000
Rufibacter radiotolerans	1379910	S	2	0	2	0.00000
Rufibacter sp. DG15C	1379909	S	1	0	1	0.00000
Adhaeribacter swui	2086471	S	3	0	3	0.00000
Adhaeribacter radiodurans	2745197	S	1	0	1	0.00000
Nibribacter ruber	2698458	S	2	0	2	0.00000
Algoriphagus machipongonensis	388413	S	6	0	6	0.00000
Algoriphagus sanaruensis	1727163	S	6	0	6	0.00000
Algoriphagus sp. Y33	2772483	S	5	0	5	0.00000
Echinicola sp. 20G	2781961	S	5	0	5	0.00000
Echinicola sp. LN3S3	2591634	S	2	0	2	0.00000
Echinicola strongylocentroti	1795355	S	6	0	6	0.00000
Echinicola vietnamensis	390884	S	2	0	2	0.00000
Aquiflexum balticum	280473	S	7	0	7	0.00000
Cyclobacterium marinum	104	S	3	0	3	0.00000
Cyclobacterium amurskyense	320787	S	3	0	3	0.00000
Belliella baltica	232259	S	6	0	6	0.00000
Flammeovirga sp. MY04	1191459	S	8	0	8	0.00000
Flammeovirga pectinis	2494373	S	5	0	5	0.00000
Marivirga tractuosa	1006	S	9	1	10	0.00000
Chryseolinea soli	2321403	S	7	0	7	0.00000
Fulvivirga sp. S481	2810512	S	1	0	1	0.00000
Bernardetia litoralis	999	S	7	0	7	0.00000
Candidatus Cardinium hertigii	247481	S	2	1	3	0.00000
Candidatus Amoebophilus asiaticus	281120	S	2	0	2	0.00000
Roseivirga pacifica	1267423	S	5	0	5	0.00000
Pedobacter sp. G11	2482728	S	36	5	41	0.00000
Pedobacter sp. SW-16	2766984	S	36	7	43	0.00000
Pedobacter sp. HDW13	2714940	S	31	3	34	0.00000
Pedobacter sp. KBS0701	2578106	S	22	5	27	0.00000
Pedobacter sp. JBR3-12	2789740	S	22	1	23	0.00000
Pedobacter sp. CJ43	2605747	S	16	0	16	0.00000
Pedobacter sp. eg	2201271	S	10	0	10	0.00000
Pedobacter sp. PACM 27299	1727164	S	8	0	8	0.00000
Pedobacter roseus	336820	S	37	14	51	0.00000
Pedobacter suwonensis	332999	S	15	4	19	0.00000
Pedobacter ginsengisoli	363852	S	12	0	12	0.00000
Pedobacter cryoconitis	188932	S	8	0	8	0.00000
Pedobacter steynii	430522	S	5	0	5	0.00000
Pedobacter heparinus	984	S	3	0	3	0.00000
Sphingobacterium sp. ML3W	1538644	S	8	0	8	0.00000
Sphingobacterium sp. UDSM-2020	2795738	S	7	0	7	0.00000
Sphingobacterium sp. B29	1933220	S	4	1	5	0.00000
Sphingobacterium sp. dk4302	2662364	S	4	0	4	0.00000
Sphingobacterium sp. CZ-2	2557994	S	3	0	3	0.00000
Sphingobacterium sp. G1-14	2003121	S	2	2	4	0.00000
Sphingobacterium sp. DR205	2713573	S	1	0	1	0.00000
Sphingobacterium multivorum	28454	S	8	5	13	0.00000
Sphingobacterium spiritivorum	258	S	7	2	9	0.00000
Sphingobacterium daejeonense	371142	S	6	0	6	0.00000
Sphingobacterium psychroaquaticum	561061	S	6	0	6	0.00000
Sphingobacterium hotanense	649196	S	4	0	4	0.00000
Sphingobacterium thalpophilum	259	S	2	1	3	0.00000
Sphingobacterium mizutaii	1010	S	1	0	1	0.00000
Sphingobacterium siyangense	459529	S	1	0	1	0.00000
Sphingobacterium lactis	797291	S	1	0	1	0.00000
Mucilaginibacter sp. F39-2	2728022	S	10	0	10	0.00000
Mucilaginibacter sp. 14171R-50	2703789	S	5	0	5	0.00000
Mucilaginibacter mallensis	652787	S	8	0	8	0.00000
Mucilaginibacter xinganensis	1234841	S	7	0	7	0.00000
Mucilaginibacter gotjawali	1550579	S	6	0	6	0.00000
Mucilaginibacter rubeus	2027860	S	5	6	11	0.00000
Mucilaginibacter paludis	423351	S	3	0	3	0.00000
Mucilaginibacter celer	2305508	S	3	0	3	0.00000
Mucilaginibacter ginsenosidivorans	398053	S	2	0	2	0.00000
Mucilaginibacter ginsenosidivorax	862126	S	2	0	2	0.00000
Mucilaginibacter mali	2740462	S	2	0	2	0.00000
Mucilaginibacter ginkgonis	2682091	S	1	0	1	0.00000
Pseudopedobacter saltans	151895	S	8	2	10	0.00000
Anseongella ginsenosidimutans	496056	S	4	0	4	0.00000
Olivibacter sp. SDN3	2764720	S	2	0	2	0.00000
Olivibacter sp. LS-1	2592345	S	1	8	9	0.00000
Solitalea canadensis	995	S	3	0	3	0.00000
Chitinophaga sp. MD30	2033437	S	6	0	6	0.00000
Chitinophaga sp. XS-30	2604421	S	3	0	3	0.00000
Chitinophaga sp. 1310	2725416	S	1	15	16	0.00000
Chitinophaga pinensis	79329	S	14	2	16	0.00000
Chitinophaga caeni	2029983	S	5	0	5	0.00000
Chitinophaga agri	2703787	S	5	1	6	0.00000
Chitinophaga alhagiae	2203219	S	4	0	4	0.00000
Arachidicoccus sp. BS20	1850526	S	12	2	14	0.00000
Arachidicoccus sp. B3-10	2545455	S	11	0	11	0.00000
Arachidicoccus soli	2341117	S	14	0	14	0.00000
Arachidicoccus ginsenosidivorans	496057	S	7	0	7	0.00000
Pseudobacter ginsenosidimutans	661488	S	27	2	29	0.00000
Niabella soli	446683	S	12	0	12	0.00000
Niabella ginsenosidivorans	1176587	S	9	0	9	0.00000
Flavisolibacter tropicus	1492898	S	11	1	12	0.00000
Flavisolibacter ginsenosidimutans	661481	S	9	0	9	0.00000
Panacibacter ginsenosidivorans	1813871	S	19	0	19	0.00000
Paraflavitalea soli	2315862	S	18	1	19	0.00000
Lacibacter sp. S13-6-6	2760713	S	17	0	17	0.00000
Filimonas lacunae	477680	S	13	1	14	0.00000
Niastella koreensis	354356	S	7	0	7	0.00000
Pseudocnuella soli	2502779	S	7	0	7	0.00000
Flavihumibacter sp. SB-02	2676868	S	6	0	6	0.00000
Bacteroides thetaiotaomicron	818	S	9	0	9	0.00000
Bacteroides fragilis	817	S	8	6	14	0.00000
Bacteroides sp. M10	2763022	S	4	1	5	0.00000
Bacteroides sp. HF-5287	2650157	S	2	0	2	0.00000
Bacteroides sp. A1C1	2528203	S	1	1	2	0.00000
Bacteroides sp. CBA7301	2715212	S	1	0	1	0.00000
Bacteroides uniformis	820	S	6	4	10	0.00000
Bacteroides coprosuis	151276	S	5	0	5	0.00000
Bacteroides cellulosilyticus	246787	S	5	0	5	0.00000
Bacteroides xylanisolvens	371601	S	4	2	6	0.00000
Bacteroides ovatus	28116	S	3	2	5	0.00000
Bacteroides heparinolyticus	28113	S	2	0	2	0.00000
Bacteroides helcogenes	290053	S	2	0	2	0.00000
Bacteroides caecimuris	1796613	S	1	0	1	0.00000
