name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bradyrhizobium symbiodeficiens	1404367	S	1	0	1	0.00000
Bradyrhizobium elkanii	29448	S	1	17	18	0.00000
Bosea sp. Tri-49	1867715	S	6	0	6	0.00000
Bosea sp. ANAM02	2020412	S	4	0	4	0.00000
Bosea sp. F3-2	2599640	S	3	0	3	0.00000
Bosea sp. PAMC 26642	1792307	S	2	0	2	0.00000
Bosea sp. RAC05	1842539	S	2	0	2	0.00000
Bosea vaviloviae	1526658	S	6	0	6	0.00000
Rhodopseudomonas palustris	1076	S	17	3	20	0.00000
Tardiphaga robiniae	943830	S	6	0	6	0.00000
Nitrobacter hamburgensis	912	S	1	0	1	0.00000
Nitrobacter winogradskyi	913	S	1	0	1	0.00000
Variibacter gotjawalensis	1333996	S	2	0	2	0.00000
Mesorhizobium sp. Pch-S	2082387	S	17	0	17	0.00000
Mesorhizobium sp. N3	675281	S	6	0	6	0.00000
Mesorhizobium sp. 131-2-1	2744518	S	5	1	6	0.00000
Mesorhizobium sp. M1A.F.Ca.IN.022.06.1.1	2493680	S	3	0	3	0.00000
Mesorhizobium sp. M2A.F.Ca.ET.043.02.1.1	2493670	S	3	4	7	0.00000
Mesorhizobium sp. NBSH29	2654249	S	2	0	2	0.00000
Mesorhizobium sp. INR15	2654248	S	2	0	2	0.00000
Mesorhizobium sp. M1D.F.Ca.ET.043.01.1.1	2493669	S	2	0	2	0.00000
Mesorhizobium sp. NZP2298	2483403	S	2	0	2	0.00000
Mesorhizobium sp. 113-3-9	2744517	S	2	1	3	0.00000
Mesorhizobium sp. DCY119	2108445	S	2	0	2	0.00000
Mesorhizobium sp. J8	2777475	S	1	0	1	0.00000
Mesorhizobium sp. 113-1-2	2744515	S	1	2	3	0.00000
Mesorhizobium sp. 8	2584466	S	1	0	1	0.00000
Mesorhizobium sp. M7A.F.Ce.TU.012.03.2.1	2493681	S	1	0	1	0.00000
Mesorhizobium sp. M8A.F.Ca.ET.057.01.1.1	2493679	S	1	0	1	0.00000
Mesorhizobium sp. M6A.T.Cr.TU.016.01.1.1	2493677	S	1	0	1	0.00000
Mesorhizobium sp. M3A.F.Ca.ET.080.04.2.1	2493676	S	1	0	1	0.00000
Mesorhizobium huakuii	28104	S	6	9	15	0.00000
Mesorhizobium japonicum	2066070	S	3	2	5	0.00000
Mesorhizobium opportunistum	593909	S	2	0	2	0.00000
Mesorhizobium oceanicum	1670800	S	2	0	2	0.00000
Mesorhizobium loti	381	S	1	0	1	0.00000
Mesorhizobium amorphae	71433	S	1	0	1	0.00000
Aminobacter sp. MSH1	374606	S	5	3	8	0.00000
Oricola thermophila	2742145	S	5	0	5	0.00000
Nitratireductor sp. SY7	2599600	S	4	0	4	0.00000
Phyllobacterium zundukense	1867719	S	2	0	2	0.00000
Phyllobacterium sp. 628	2718938	S	1	0	1	0.00000
Lentilitoribacter sp. Alg239-R112	2305987	S	2	0	2	0.00000
Hoeflea sp. IMCC20628	1620421	S	1	0	1	0.00000
Roseitalea porphyridii	1852022	S	1	0	1	0.00000
Rhizobium lusitanum	293958	S	8	0	8	0.00000
Rhizobium leguminosarum	384	S	7	1	8	0.00000
Rhizobium sp. ACO-34A	1571470	S	2	0	2	0.00000
Rhizobium sp. WL3	2603277	S	2	0	2	0.00000
Rhizobium sp. NZLR1	2731096	S	1	0	1	0.00000
Rhizobium sp. BG4	2613770	S	1	0	1	0.00000
Rhizobium indicum	2583231	S	4	1	5	0.00000
Rhizobium phaseoli	396	S	3	2	5	0.00000
Rhizobium rosettiformans	1368430	S	3	1	4	0.00000
Rhizobium favelukesii	348824	S	3	0	3	0.00000
Rhizobium gallicum	56730	S	3	0	3	0.00000
Rhizobium jaguaris	1312183	S	2	0	2	0.00000
Rhizobium tropici	398	S	2	0	2	0.00000
Rhizobium pseudoryzae	379684	S	2	0	2	0.00000
Rhizobium pusense	648995	S	1	3	4	0.00000
Rhizobium binae	1138190	S	1	0	1	0.00000
Rhizobium oryzihabitans	2267833	S	1	0	1	0.00000
Rhizobium etli	29449	S	1	0	1	0.00000
Agrobacterium tumefaciens	358	S	4	2	6	0.00000
Agrobacterium fabrum	1176649	S	1	1	2	0.00000
Agrobacterium larrymoorei	160699	S	3	0	3	0.00000
Agrobacterium vitis	373	S	1	0	1	0.00000
Agrobacterium sp. T29	2580515	S	1	0	1	0.00000
Neorhizobium galegae	399	S	6	0	6	0.00000
Neorhizobium sp. SOG26	2060726	S	1	0	1	0.00000
Sinorhizobium meliloti	382	S	4	0	4	0.00000
Sinorhizobium medicae	110321	S	2	0	2	0.00000
Sinorhizobium americanum	194963	S	2	0	2	0.00000
Sinorhizobium fredii	380	S	1	1	2	0.00000
Sinorhizobium sp. BG8	2613773	S	1	0	1	0.00000
Ensifer adhaerens	106592	S	3	1	4	0.00000
Ensifer mexicanus	375549	S	2	0	2	0.00000
Ensifer sp. PDNC004	2811423	S	1	0	1	0.00000
Candidatus Liberibacter solanacearum	556287	S	1	0	1	0.00000
Kaistia sp. 32K	2795690	S	1	0	1	0.00000
Shinella sp. HZN7	879274	S	1	0	1	0.00000
Georhizobium profundi	2341112	S	1	0	1	0.00000
Devosia sp. A16	1736675	S	4	0	4	0.00000
Devosia sp. I507	2083786	S	3	0	3	0.00000
Devosia sp. LEGU1	2774137	S	3	0	3	0.00000
Devosia ginsengisoli	400770	S	2	0	2	0.00000
Hyphomicrobium nitrativorans	1427356	S	4	0	4	0.00000
Hyphomicrobium denitrificans	53399	S	3	0	3	0.00000
Hyphomicrobium sp. MC1	717785	S	1	0	1	0.00000
Methyloceanibacter sp. wino2	2170729	S	3	2	5	0.00000
Rhodomicrobium vannielii	1069	S	3	0	3	0.00000
Aquabacter sp. L1I39	2820278	S	3	0	3	0.00000
Blastochloris tepida	2233851	S	2	0	2	0.00000
Blastochloris viridis	1079	S	1	0	1	0.00000
Rhodoplanes sp. Z2-YC6860	674703	S	2	0	2	0.00000
Candidatus Filomicrobium marinum	1608628	S	2	0	2	0.00000
Maritalea myrionectae	454601	S	1	0	1	0.00000
Youhaiella tibetensis	1447062	S	1	0	1	0.00000
Caenibius tardaugens	169176	S	1	1	2	0.00000
Pseudolabrys taiwanensis	331696	S	10	0	10	0.00000
Pseudolabrys sp. FHR47	2562284	S	2	0	2	0.00000
Ancylobacter pratisalsi	1745854	S	2	0	2	0.00000
Ancylobacter sp. TS-1	1850374	S	1	0	1	0.00000
Starkeya novella	921	S	2	0	2	0.00000
Starkeya sp. ORNL1	2709380	S	1	0	1	0.00000
Labrys sp. KNU-23	2789216	S	2	0	2	0.00000
Azorhizobium caulinodans	7	S	1	0	1	0.00000
Methylocystis heyeri	391905	S	3	0	3	0.00000
Methylocystis parvus	134	S	2	0	2	0.00000
Methylocystis rosea	173366	S	2	0	2	0.00000
Methylocystis bryophila	655015	S	1	0	1	0.00000
Methylosinus trichosporium	426	S	6	0	6	0.00000
Methylosinus sp. C49	2699395	S	1	0	1	0.00000
Pyruvatibacter mobilis	1712261	S	10	0	10	0.00000
Parvibaculum lavamentivorans	256618	S	4	1	5	0.00000
Methylocella tundrae	227605	S	7	0	7	0.00000
Beijerinckia indica	533	S	4	0	4	0.00000
Methylovirgula ligni	569860	S	2	0	2	0.00000
Labrenzia sp. VG12	2021862	S	1	1	2	0.00000
Labrenzia sp. PHM005	2590016	S	1	1	2	0.00000
Stappia indica	538381	S	1	0	1	0.00000
Stappia sp. ES.058	1881061	S	1	0	1	0.00000
Pannonibacter phragmitetus	121719	S	2	1	3	0.00000
Aureimonas sp. LMG 31693	2758041	S	3	0	3	0.00000
Aureimonas sp. OT7	2816454	S	2	1	3	0.00000
Aureimonas sp. AU20	1349819	S	1	0	1	0.00000
Aureimonas populi	1701758	S	1	0	1	0.00000
Martelella mediterranea	293089	S	2	0	2	0.00000
Pseudorhodoplanes sinuspersici	1235591	S	5	0	5	0.00000
Nordella sp. HKS 07	2712222	S	4	0	4	0.00000
Chelatococcus daeguensis	444444	S	2	2	4	0.00000
Chelatococcus sp. CO-6	1702325	S	2	2	4	0.00000
Bartonella sp. HY038	2759660	S	2	2	4	0.00000
Bartonella australis	388640	S	1	0	1	0.00000
Bartonella bacilliformis	774	S	1	1	2	0.00000
Brucella suis	29461	S	1	5	6	0.00000
Brucella intermedia	94625	S	1	0	1	0.00000
[Ochrobactrum] quorumnocens	271865	S	1	0	1	0.00000
Brucella sp. 2280	2592625	S	1	0	1	0.00000
Cohaesibacter sp. ES.047	1798205	S	2	0	2	0.00000
Lichenihabitans psoromatis	2528642	S	2	0	2	0.00000
Sphingomonas sp. PAMC26645	2565555	S	20	5	25	0.00000
Sphingomonas sp. AAP5	1523415	S	6	1	7	0.00000
Sphingomonas sp. DH-S5	2759526	S	4	0	4	0.00000
Sphingomonas sp. MM-1	745310	S	4	4	8	0.00000
Sphingomonas sp. LMO-1	2681549	S	4	0	4	0.00000
Sphingomonas sp. NBWT7	2596913	S	4	0	4	0.00000
Sphingomonas sp. LK11	1390395	S	4	0	4	0.00000
Sphingomonas sp. FARSPH	2219696	S	4	2	6	0.00000
Sphingomonas sp. NIC1	1961362	S	4	6	10	0.00000
Sphingomonas sp. CL5.1	2653203	S	3	0	3	0.00000
Sphingomonas sp. LM7	1938607	S	3	0	3	0.00000
Sphingomonas sp. sand1-3	2764186	S	2	0	2	0.00000
Sphingomonas sp. HDW15A	2714942	S	2	0	2	0.00000
Sphingomonas sp. C33	2698679	S	2	0	2	0.00000
Sphingomonas sp. C8-2	2492837	S	2	2	4	0.00000
Sphingomonas sp. YZ-8	2319844	S	1	0	1	0.00000
Sphingomonas sp. HMP9	1517554	S	1	0	1	0.00000
Sphingomonas sp. XS-10	2599297	S	1	0	1	0.00000
Sphingomonas sp. Cra20	1327635	S	1	0	1	0.00000
Sphingomonas sp. KC8	1030157	S	1	0	1	0.00000
Sphingomonas sp. AP4-R1	2735134	S	1	0	1	0.00000
Sphingomonas panacisoli	1813879	S	6	0	6	0.00000
Sphingomonas melonis	152682	S	4	7	11	0.00000
Sphingomonas alpina	653931	S	4	0	4	0.00000
Sphingomonas ginsengisoli An et al. 2013	363835	S	3	0	3	0.00000
Sphingomonas sanxanigenens	397260	S	3	1	4	0.00000
Sphingomonas panacis	1560345	S	3	0	3	0.00000
Sphingomonas insulae	424800	S	2	0	2	0.00000
Sphingomonas paucimobilis	13689	S	1	0	1	0.00000
Sphingomonas wittichii	160791	S	1	0	1	0.00000
Sphingomonas daechungensis	1176646	S	1	0	1	0.00000
Sphingomonas taxi	1549858	S	1	0	1	0.00000
Sphingobium sp. YG1	2082188	S	10	3	13	0.00000
Sphingobium sp. KCTC 72723	2733867	S	7	0	7	0.00000
Sphingobium sp. RSMS	520734	S	3	6	9	0.00000
Sphingobium sp. RAC03	1843368	S	3	0	3	0.00000
Sphingobium sp. MI1205	407020	S	2	2	4	0.00000
Sphingobium sp. YBL2	484429	S	2	4	6	0.00000
Sphingobium sp. SYK-6	627192	S	2	0	2	0.00000
Sphingobium sp. TKS	1315974	S	1	1	2	0.00000
Sphingobium sp. EP60837	1855519	S	1	0	1	0.00000
Sphingobium sp. Cam5-1	2789327	S	1	0	1	0.00000
Sphingobium yanoikuyae	13690	S	10	8	18	0.00000
Sphingobium hydrophobicum	1673076	S	4	3	7	0.00000
Sphingobium amiense	135719	S	3	4	7	0.00000
Sphingobium chlorophenolicum	46429	S	2	0	2	0.00000
Sphingobium fuliginis	336203	S	2	2	4	0.00000
Sphingobium herbicidovorans	76947	S	1	0	1	0.00000
Sphingobium cloacae	120107	S	1	1	2	0.00000
Sphingobium japonicum	332056	S	1	0	1	0.00000
Sphingobium baderi	1332080	S	1	1	2	0.00000
Sphingopyxis sp. EG6	1874061	S	7	1	8	0.00000
Sphingopyxis sp. OPL5	2486273	S	7	0	7	0.00000
Sphingopyxis sp. PAMC25046	2565556	S	3	0	3	0.00000
Sphingopyxis sp. FD7	1914525	S	2	0	2	0.00000
Sphingopyxis sp. 113P3	292913	S	1	0	1	0.00000
Sphingopyxis sp. QXT-31	1357916	S	1	0	1	0.00000
Sphingopyxis sp. MG	1866325	S	1	3	4	0.00000
Sphingopyxis sp. LPB0140	1913578	S	1	0	1	0.00000
Sphingopyxis macrogoltabida	33050	S	5	1	6	0.00000
Sphingopyxis fribergensis	1515612	S	5	1	6	0.00000
Sphingopyxis terrae	33052	S	4	0	4	0.00000
Sphingopyxis alaskensis	117207	S	3	0	3	0.00000
Sphingopyxis granuli	267128	S	1	3	4	0.00000
Sphingopyxis lindanitolerans	2054227	S	1	0	1	0.00000
Novosphingobium sp. THN1	1016987	S	5	0	5	0.00000
Novosphingobium sp. P6W	1609758	S	5	0	5	0.00000
Novosphingobium sp. ES2-1	2780074	S	4	0	4	0.00000
Novosphingobium sp. PP1Y	702113	S	3	0	3	0.00000
Novosphingobium sp. ABRDHK2	2571749	S	2	0	2	0.00000
Novosphingobium aromaticivorans	48935	S	7	1	8	0.00000
Novosphingobium resinovorum	158500	S	4	1	5	0.00000
Sphingorhabdus lacus	392610	S	15	0	15	0.00000
Sphingorhabdus sp. SMR4y	2584094	S	4	0	4	0.00000
Sphingorhabdus sp. M41	1806885	S	1	0	1	0.00000
Blastomonas fulva	1550728	S	3	3	6	0.00000
Blastomonas sp. RAC04	1842535	S	1	0	1	0.00000
Sphingosinithalassobacter sp. CS137	2762748	S	3	0	3	0.00000
Sphingosinithalassobacter sp. zrk23	2711215	S	1	0	1	0.00000
Novosphingopyxis sp. PB63	2762729	S	4	1	5	0.00000
Citromicrobium sp. JL477	1634516	S	3	1	4	0.00000
Rhizorhabdus dicambivorans	1850238	S	3	3	6	0.00000
Zymomonas mobilis	542	S	1	1	2	0.00000
Porphyrobacter sp. LM 6	1896196	S	5	1	6	0.00000
Porphyrobacter sp. YT40	2547601	S	4	3	7	0.00000
Porphyrobacter sp. CACIAM 03H1	2003315	S	2	0	2	0.00000
Porphyrobacter sp. HT-58-2	2023229	S	1	0	1	0.00000
Erythrobacter sp. KY5	2011159	S	3	0	3	0.00000
Erythrobacter sp. HL-111	1798193	S	1	0	1	0.00000
Erythrobacter sp. 6D36	2782568	S	1	0	1	0.00000
Erythrobacter neustonensis	1112	S	2	0	2	0.00000
Erythrobacter litoralis	39960	S	2	1	3	0.00000
Erythrobacter aureus	2182384	S	2	0	2	0.00000
Croceicoccus marinus	450378	S	4	2	6	0.00000
Croceicoccus naphthovorans	1348774	S	2	3	5	0.00000
Croceicoccus sp. YJ47	2798724	S	1	0	1	0.00000
Altererythrobacter sp. TH136	2067415	S	3	0	3	0.00000
Altererythrobacter sp. ZODW24	2185142	S	1	0	1	0.00000
Altererythrobacter epoxidivorans	361183	S	1	0	1	0.00000
Tsuneonella amylolytica	2338327	S	5	0	5	0.00000
Tsuneonella dongtanensis	692370	S	1	0	1	0.00000
Aurantiacibacter gangjinensis	502682	S	4	0	4	0.00000
Aurantiacibacter atlanticus	1648404	S	1	0	1	0.00000
Paraurantiacibacter namhicola	645517	S	4	0	4	0.00000
Qipengyuania flava	192812	S	1	0	1	0.00000
Qipengyuania seohaensis	266951	S	1	0	1	0.00000
Pelagerythrobacter marensis	543877	S	2	0	2	0.00000
Sphingosinicella sp. BN140058	1892855	S	4	0	4	0.00000
Sphingosinicella sp. UDD2	2771430	S	2	0	2	0.00000
Sphingosinicella microcystinivorans	335406	S	2	0	2	0.00000
Sandaracinobacter sp. M6	2759707	S	4	0	4	0.00000
Paracoccus sp. H4-D09	2812658	S	4	0	4	0.00000
Paracoccus sp. MC1862	2760307	S	3	0	3	0.00000
Paracoccus sp. BM15	1529068	S	2	0	2	0.00000
Paracoccus sp. Arc7-R13	2500532	S	2	0	2	0.00000
Paracoccus sanguinis	1545044	S	9	1	10	0.00000
Paracoccus contaminans	1945662	S	7	0	7	0.00000
Paracoccus mutanolyticus	1499308	S	4	4	8	0.00000
Paracoccus pantotrophus	82367	S	2	0	2	0.00000
Paracoccus yeei	147645	S	2	1	3	0.00000
Paracoccus liaowanqingii	2560053	S	1	0	1	0.00000
Paracoccus jeotgali	2065379	S	1	0	1	0.00000
Paracoccus marcusii	59779	S	1	0	1	0.00000
Paracoccus aminophilus	34003	S	1	0	1	0.00000
Sulfitobacter sp. SK011	1389004	S	3	0	3	0.00000
Sulfitobacter sp. D7	1968541	S	3	0	3	0.00000
Sulfitobacter sp. AM1-D1	1917485	S	1	1	2	0.00000
Sulfitobacter sp. B30-2	2785912	S	1	0	1	0.00000
Sulfitobacter pseudonitzschiae	1402135	S	2	0	2	0.00000
Sulfitobacter pontiacus	60137	S	1	0	1	0.00000
Sulfitobacter mediterraneus	83219	S	1	0	1	0.00000
Roseovarius sp. THAF9	2587847	S	3	1	4	0.00000
Roseovarius sp. THAF8	2587846	S	1	1	2	0.00000
Roseovarius indicus	540747	S	4	2	6	0.00000
Roseovarius faecimaris	2494550	S	2	0	2	0.00000
Salipiger profundus	1229727	S	4	2	6	0.00000
Yangia sp. CCB-MM3	1792508	S	4	0	4	0.00000
Salipiger pacificus	311180	S	2	0	2	0.00000
Cereibacter sphaeroides	1063	S	9	0	9	0.00000
Tabrizicola piscis	2494374	S	7	0	7	0.00000
Gemmobacter sp. HYN0069	2169400	S	7	0	7	0.00000
Rhodobacter blasticus	1075	S	3	0	3	0.00000
Rhodobacter capsulatus	1061	S	2	0	2	0.00000
Rhodobacter sp. CZR27	2033869	S	1	0	1	0.00000
Pontivivens sp. MT2928	2789856	S	6	0	6	0.00000
Rhodobaca barguzinensis	441209	S	5	0	5	0.00000
Celeribacter indicus	1208324	S	2	1	3	0.00000
Celeribacter marinus	1397108	S	2	0	2	0.00000
Celeribacter ethanolicus	1758178	S	1	0	1	0.00000
Phaeobacter inhibens	221822	S	3	1	4	0.00000
Phaeobacter gallaeciensis	60890	S	1	0	1	0.00000
Roseivivax sp. THAF30	2587852	S	1	3	4	0.00000
Ruegeria pomeroyi	89184	S	2	0	2	0.00000
Ruegeria sp. TM1040	292414	S	1	0	1	0.00000
Ruegeria sp. THAF33	2587853	S	1	0	1	0.00000
Leisingera aquaemixtae	1396826	S	2	0	2	0.00000
Leisingera methylohalidivorans	133924	S	1	0	1	0.00000
Confluentimicrobium sp. EMB200-NS6	1609966	S	3	2	5	0.00000
Oceanicola sp. D3	2587163	S	3	0	3	0.00000
Paraoceanicella profunda	2579971	S	3	0	3	0.00000
Pseudorhodobacter turbinis	2500533	S	2	0	2	0.00000
Sagittula sp. P11	2009329	S	2	1	3	0.00000
Octadecabacter antarcticus	1217908	S	1	0	1	0.00000
Octadecabacter temperatus	1458307	S	1	0	1	0.00000
Rhodovulum sp. MB263	308754	S	2	0	2	0.00000
Roseobacter denitrificans	2434	S	1	0	1	0.00000
Roseobacter litoralis	42443	S	1	0	1	0.00000
Marinovum algicola	42444	S	2	0	2	0.00000
Mameliella alba	561184	S	2	0	2	0.00000
Ketogulonicigenium vulgare	92945	S	2	0	2	0.00000
Pseudopuniceibacterium antarcticum	2613965	S	1	0	1	0.00000
Yoonia vestfoldensis	245188	S	1	0	1	0.00000
Pseudohalocynthiibacter aestuariivivens	1591409	S	1	0	1	0.00000
Pseudooceanicola algae	1537215	S	1	0	1	0.00000
Halocynthiibacter arcticus	1579316	S	1	0	1	0.00000
Qingshengfaniella alkalisoli	2599296	S	1	0	1	0.00000
Pelagovum pacificum	2588711	S	1	0	1	0.00000
Dinoroseobacter shibae	215813	S	1	0	1	0.00000
Antarctobacter heliothermus	74033	S	1	0	1	0.00000
Jannaschia sp. CCS1	290400	S	1	0	1	0.00000
Pelagibaca abyssi	1250539	S	1	0	1	0.00000
Defluviimonas alba	1335048	S	1	0	1	0.00000
Brevundimonas sp. LM2	1938605	S	7	0	7	0.00000
Brevundimonas sp. LVF1	2774189	S	5	1	6	0.00000
Brevundimonas sp. 'scallop'	2562582	S	3	2	5	0.00000
Brevundimonas sp. LVF2	2774190	S	3	0	3	0.00000
Brevundimonas sp. CS1	2813778	S	3	1	4	0.00000
Brevundimonas sp. DS20	1532555	S	2	2	4	0.00000
Brevundimonas sp. GW460-12-10-14-LB2	1827469	S	2	1	3	0.00000
Brevundimonas sp. SGAir0440	2579977	S	2	0	2	0.00000
Brevundimonas sp. M20	2591463	S	2	0	2	0.00000
Brevundimonas sp. AJA228-03	2752515	S	2	0	2	0.00000
Brevundimonas sp. Bb-A	2560058	S	1	1	2	0.00000
Brevundimonas sp. MF30-B	2561924	S	1	0	1	0.00000
Brevundimonas sp. GRTSA-9	2800818	S	1	0	1	0.00000
Brevundimonas naejangsanensis	588932	S	9	2	11	0.00000
Brevundimonas subvibrioides	74313	S	4	0	4	0.00000
Brevundimonas mediterranea	74329	S	3	0	3	0.00000
Brevundimonas diminuta	293	S	1	1	2	0.00000
Caulobacter henricii	69395	S	7	1	8	0.00000
Caulobacter vibrioides	155892	S	6	2	8	0.00000
Caulobacter soli	2708539	S	4	1	5	0.00000
Caulobacter segnis	88688	S	3	1	4	0.00000
Caulobacter flavus	1679497	S	2	0	2	0.00000
Caulobacter rhizosphaerae	2010972	S	2	0	2	0.00000
Caulobacter mirabilis	69666	S	1	0	1	0.00000
Caulobacter sp. K31	366602	S	1	0	1	0.00000
Terricaulis silvestris	2686094	S	10	0	10	0.00000
Phenylobacterium zucineum	284016	S	2	0	2	0.00000
Phenylobacterium parvum	2201350	S	1	0	1	0.00000
Azospirillum oryzae	286727	S	4	5	9	0.00000
Azospirillum brasilense	192	S	3	3	6	0.00000
Azospirillum sp. TSH100	652764	S	2	1	3	0.00000
Azospirillum sp. TSA2s	709810	S	1	1	2	0.00000
Azospirillum thiophilum	528244	S	2	0	2	0.00000
Azospirillum lipoferum	193	S	1	0	1	0.00000
Azospirillum ramasamyi	682998	S	1	0	1	0.00000
Azospirillum humicireducens	1226968	S	1	0	1	0.00000
Azospirillum thermophilum	2202148	S	1	0	1	0.00000
Magnetospirillum sp. XM-1	1663591	S	4	1	5	0.00000
Magnetospirillum sp. ME-1	1639348	S	1	0	1	0.00000
Magnetospirillum magneticum	84159	S	2	0	2	0.00000
Skermanella sp. TT6	2775420	S	3	4	7	0.00000
Skermanella pratensis	2233999	S	1	1	2	0.00000
Rhodospirillum rubrum	1085	S	3	-3	0	0.00000
Ferrovibrio terrae	2594003	S	2	0	2	0.00000
Niveispirillum cyanobacteriorum	1612173	S	2	0	2	0.00000
Indioceanicola profundi	2220096	S	2	0	2	0.00000
Hypericibacter terrae	2602015	S	2	0	2	0.00000
Thalassospira marina	2048283	S	1	0	1	0.00000
Magnetospira sp. QH-2	1288970	S	1	0	1	0.00000
Nitrospirillum amazonense	28077	S	1	0	1	0.00000
Roseomonas sp. 1318	2768161	S	6	0	6	0.00000
Roseomonas sp. 546	2768162	S	5	0	5	0.00000
Roseomonas mucosa	207340	S	3	5	8	0.00000
Roseomonas gilardii	257708	S	1	0	1	0.00000
Acetobacter oryzoeni	2500548	S	4	2	6	0.00000
Roseococcus sp. NIBR12	2771361	S	5	0	5	0.00000
Gluconobacter oxydans	442	S	1	0	1	0.00000
Gluconobacter sphaericus	574987	S	1	1	2	0.00000
Acidibrevibacterium fodinaquatile	1969806	S	2	0	2	0.00000
Kozakia baliensis	153496	S	2	0	2	0.00000
Komagataeibacter saccharivorans	265959	S	1	0	1	0.00000
Komagataeibacter medellinensis	1177712	S	1	0	1	0.00000
Granulibacter bethesdensis	364410	S	1	0	1	0.00000
Lichenicola cladoniae	1484109	S	1	0	1	0.00000
Swingsia samuiensis	1293412	S	1	0	1	0.00000
Stella humosa	94	S	1	0	1	0.00000
Terasakiella sp. SH-1	2560057	S	1	0	1	0.00000
Wolbachia endosymbiont of Litomosoides sigmodontis	80850	S	1	0	1	0.00000
Wolbachia endosymbiont of Dirofilaria (Dirofilaria) immitis	1812115	S	1	0	1	0.00000
Wolbachia endosymbiont of Diaphorina citri	116598	S	1	2	3	0.00000
Wolbachia endosymbiont of Folsomia candida	169402	S	1	0	1	0.00000
Wolbachia pipientis	955	S	1	0	1	0.00000
Candidatus Wolbachia massiliensis	1845000	S	1	0	1	0.00000
Anaplasma marginale	770	S	1	0	1	0.00000
Anaplasma ovis	142058	S	1	0	1	0.00000
Ehrlichia canis	944	S	1	1	2	0.00000
Rickettsia raoultii	369822	S	1	0	1	0.00000
Rickettsia rhipicephali	33992	S	1	1	2	0.00000
Rickettsia bellii	33990	S	1	0	1	0.00000
Candidatus Sneabacter namystus	2601646	S	1	0	1	0.00000
Candidatus Fokinia solitaria	1802984	S	1	0	1	0.00000
Rickettsiales endosymbiont of Stachyamoeba lipophora	2486578	S	1	0	1	0.00000
Candidatus Pelagibacter sp. HIMB1321	1388755	S	4	0	4	0.00000
Candidatus Pelagibacter sp. IMCC9063	1002672	S	1	0	1	0.00000
Candidatus Pelagibacter sp. RS40	1977865	S	1	0	1	0.00000
Phreatobacter sp. NMCR1094	2570229	S	3	0	3	0.00000
Phreatobacter cathodiphilus	1868589	S	1	0	1	0.00000
Phreatobacter stygius	1940610	S	1	0	1	0.00000
Kordiimonas pumila	2161677	S	2	0	2	0.00000
Hyphobacterium sp. CCMP332	2749086	S	2	0	2	0.00000
Hyphomonas sp. Mor2	1906738	S	1	0	1	0.00000
Hyphomonas sp. KY3	2016196	S	1	0	1	0.00000
Magnetococcus marinus	1124597	S	1	0	1	0.00000
Sorangium cellulosum	56	S	24	3	27	0.00000
Chondromyces crocatus	52	S	3	0	3	0.00000
Labilithrix luteola	1391654	S	8	0	8	0.00000
Minicystis rosea	888845	S	4	0	4	0.00000
Sandaracinus amylolyticus	927083	S	4	0	4	0.00000
Cystobacter fuscus	43	S	6	1	7	0.00000
Archangium violaceum	83451	S	4	0	4	0.00000
Archangium gephyra	48	S	1	0	1	0.00000
Stigmatella aurantiaca	41	S	3	0	3	0.00000
Melittangium boletus	83453	S	2	0	2	0.00000
Corallococcus macrosporus	35	S	4	1	5	0.00000
Corallococcus coralloides	184914	S	4	0	4	0.00000
Myxococcus xanthus	34	S	2	0	2	0.00000
Myxococcus stipitatus	83455	S	1	1	2	0.00000
Myxococcus hansupus	1297742	S	1	0	1	0.00000
Pyxidicoccus sp. SCPEA002	2813578	S	1	0	1	0.00000
Anaeromyxobacter sp. K	447217	S	1	2	3	0.00000
Vulgatibacter incomptus	1391653	S	2	0	2	0.00000
Haliangium ochraceum	80816	S	5	0	5	0.00000
Desulfovibrio desulfuricans	876	S	2	0	2	0.00000
Desulfovibrio vulgaris	881	S	2	-2	0	0.00000
Desulfovibrio sp. G11	631220	S	1	0	1	0.00000
Desulfovibrio sp. IOR2	2583823	S	1	0	1	0.00000
Desulfovibrio gigas	879	S	1	0	1	0.00000
Desulfovibrio fairfieldensis	44742	S	1	0	1	0.00000
Desulfovibrio magneticus	184917	S	1	0	1	0.00000
Desulfovibrio carbinoliphilus	345370	S	1	0	1	0.00000
Pseudodesulfovibrio aespoeensis	182210	S	2	0	2	0.00000
Pseudodesulfovibrio piezophilus	879567	S	1	0	1	0.00000
Pseudodesulfovibrio cashew	2678688	S	1	0	1	0.00000
Desulfocurvibacter africanus	873	S	2	0	2	0.00000
Desulfomicrobium baculatum	899	S	1	0	1	0.00000
Geobacter sp. Jerry-YX	2815309	S	2	1	3	0.00000
Geobacter sp. M18	443143	S	1	0	1	0.00000
Geobacter sp. FeAm09	2597769	S	1	0	1	0.00000
Geobacter uraniireducens	351604	S	2	0	2	0.00000
Geobacter daltonii	1203471	S	1	0	1	0.00000
Geoalkalibacter subterraneus	483547	S	2	0	2	0.00000
Desulfuromonas soudanensis	1603606	S	1	0	1	0.00000
Desulfuromonas sp. DDH964	1823759	S	1	0	1	0.00000
Syntrophotalea carbinolica	19	S	2	0	2	0.00000
Desulfococcus oleovorans	181663	S	1	0	1	0.00000
